date,walcl_musd,wtregen_musd,rrp_musd,ecb_assets_musd,boj_assets_musd,pboc_assets_musd,reserves_musd,repo_musd,discount_window_musd,fed_net_liq_musd,global_cb_musd
2019-11-30,4052875.00,360941.00,750.00,5177046.85,5348855.40,5417672.90,1526697.00,61550.00,20.00,3691184.00,19996450.15
2019-12-01,4052875.00,360941.00,750.00,5177046.85,5234795.83,5417672.90,1526697.00,61550.00,20.00,3691184.00,19882390.58
2019-12-02,4052875.00,360941.00,15.00,5177046.85,5234795.83,5417672.90,1526697.00,52950.00,20.00,3691919.00,19882390.58
2019-12-03,4052875.00,360941.00,151.00,5177046.85,5234795.83,5417672.90,1526697.00,65500.00,20.00,3691783.00,19882390.58
2019-12-04,4065696.00,346971.00,0.00,5177046.85,5234795.83,5417672.90,1573261.00,54900.00,1.00,3718725.00,19895211.58
2019-12-05,4065696.00,346971.00,1.00,5177046.85,5234795.83,5417672.90,1573261.00,61250.00,1.00,3718724.00,19895211.58
2019-12-06,4065696.00,346971.00,1000.00,5204697.36,5234795.83,5417672.90,1573261.00,56100.00,1.00,3717725.00,19922862.09
2019-12-07,4065696.00,346971.00,1000.00,5204697.36,5234795.83,5417672.90,1573261.00,56100.00,1.00,3717725.00,19922862.09
2019-12-08,4065696.00,346971.00,1000.00,5204697.36,5234795.83,5417672.90,1573261.00,56100.00,1.00,3717725.00,19922862.09
2019-12-09,4065696.00,346971.00,115.00,5204697.36,5234795.83,5417672.90,1573261.00,40350.00,1.00,3718610.00,19922862.09
2019-12-10,4065696.00,346971.00,1.00,5204697.36,5234795.83,5417672.90,1573261.00,27350.00,1.00,3718724.00,19922862.09
2019-12-11,4095491.00,326865.00,605.00,5204697.36,5234795.83,5417672.90,1638657.00,25350.00,10.00,3768021.00,19952657.09
2019-12-12,4095491.00,326865.00,600.00,5204697.36,5234795.83,5417672.90,1638657.00,37350.00,10.00,3768026.00,19952657.09
2019-12-13,4095491.00,326865.00,0.00,5245258.47,5234795.83,5417672.90,1638657.00,35350.00,10.00,3768626.00,19993218.20
2019-12-14,4095491.00,326865.00,0.00,5245258.47,5234795.83,5417672.90,1638657.00,35350.00,10.00,3768626.00,19993218.20
2019-12-15,4095491.00,326865.00,0.00,5245258.47,5234795.83,5417672.90,1638657.00,35350.00,10.00,3768626.00,19993218.20
2019-12-16,4095491.00,326865.00,1328.00,5245258.47,5234795.83,5417672.90,1638657.00,23500.00,10.00,3767298.00,19993218.20
2019-12-17,4095491.00,326865.00,826.00,5245258.47,5234795.83,5417672.90,1638657.00,28900.00,10.00,3767800.00,19993218.20
2019-12-18,4137052.00,332592.00,13362.00,5245258.47,5234795.83,5417672.90,1660249.00,17274.00,39.00,3791098.00,20034779.20
2019-12-19,4137052.00,332592.00,8936.00,5245258.47,5234795.83,5417672.90,1660249.00,15750.00,39.00,3795524.00,20034779.20
2019-12-20,4137052.00,332592.00,13051.00,5186438.90,5234795.83,5417672.90,1660249.00,16750.00,39.00,3791409.00,19975959.63
2019-12-21,4137052.00,332592.00,13051.00,5186438.90,5234795.83,5417672.90,1660249.00,16750.00,39.00,3791409.00,19975959.63
2019-12-22,4137052.00,332592.00,13051.00,5186438.90,5234795.83,5417672.90,1660249.00,16750.00,39.00,3791409.00,19975959.63
2019-12-23,4137052.00,332592.00,7652.00,5186438.90,5234795.83,5417672.90,1660249.00,11250.00,39.00,3796808.00,19975959.63
2019-12-24,4137052.00,332592.00,4423.00,5186438.90,5234795.83,5417672.90,1660249.00,9500.00,39.00,3800037.00,19975959.63
2019-12-25,4165591.00,367820.00,4423.00,5186438.90,5234795.83,5417672.90,1651927.00,9500.00,1.00,3793348.00,20004498.63
2019-12-26,4165591.00,367820.00,3192.00,5186438.90,5234795.83,5417672.90,1651927.00,13000.00,1.00,3794579.00,20004498.63
2019-12-27,4165591.00,367820.00,825.00,5242838.57,5234795.83,5417672.90,1651927.00,15000.00,1.00,3796946.00,20060898.30
2019-12-28,4165591.00,367820.00,825.00,5242838.57,5234795.83,5417672.90,1651927.00,15000.00,1.00,3796946.00,20060898.30
2019-12-29,4165591.00,367820.00,825.00,5242838.57,5234795.83,5417672.90,1651927.00,15000.00,1.00,3796946.00,20060898.30
2019-12-30,4165591.00,367820.00,6525.00,5242838.57,5234795.83,5417672.90,1651927.00,15500.00,1.00,3791246.00,20060898.30
2019-12-31,4165591.00,367820.00,64087.00,5242838.57,5234795.83,5330955.83,1651927.00,15250.00,1.00,3733684.00,19974181.23
2020-01-01,4173626.00,382553.00,64087.00,5242838.57,5321939.82,5330955.83,1615846.00,15250.00,32.00,3726986.00,20069360.21
2020-01-02,4173626.00,382553.00,3100.00,5242838.57,5321939.82,5330955.83,1615846.00,15250.00,32.00,3787973.00,20069360.21
2020-01-03,4173626.00,382553.00,4251.00,5211128.54,5321939.82,5330955.83,1615846.00,31300.00,32.00,3786822.00,20037650.19
2020-01-04,4173626.00,382553.00,4251.00,5211128.54,5321939.82,5330955.83,1615846.00,31300.00,32.00,3786822.00,20037650.19
2020-01-05,4173626.00,382553.00,4251.00,5211128.54,5321939.82,5330955.83,1615846.00,31300.00,32.00,3786822.00,20037650.19
2020-01-06,4173626.00,382553.00,3825.00,5211128.54,5321939.82,5330955.83,1615846.00,44900.00,32.00,3787248.00,20037650.19
2020-01-07,4173626.00,382553.00,1602.00,5211128.54,5321939.82,5330955.83,1615846.00,41500.00,32.00,3789471.00,20037650.19
2020-01-08,4149544.00,367002.00,876.00,5211128.54,5321939.82,5330955.83,1654086.00,30550.00,0.00,3781666.00,20013568.19
2020-01-09,4149544.00,367002.00,401.00,5211128.54,5321939.82,5330955.83,1654086.00,24200.00,0.00,3782141.00,20013568.19
2020-01-10,4149544.00,367002.00,627.00,5176752.89,5321939.82,5330955.83,1654086.00,23000.00,0.00,3781915.00,19979192.53
2020-01-11,4149544.00,367002.00,627.00,5176752.89,5321939.82,5330955.83,1654086.00,23000.00,0.00,3781915.00,19979192.53
2020-01-12,4149544.00,367002.00,627.00,5176752.89,5321939.82,5330955.83,1654086.00,23000.00,0.00,3781915.00,19979192.53
2020-01-13,4149544.00,367002.00,1000.00,5176752.89,5321939.82,5330955.83,1654086.00,30500.00,0.00,3781542.00,19979192.53
2020-01-14,4149544.00,367002.00,656.00,5176752.89,5321939.82,5330955.83,1654086.00,22500.00,0.00,3781886.00,19979192.53
2020-01-15,4175850.00,350987.00,675.00,5176752.89,5321939.82,5330955.83,1686801.00,26500.00,9.00,3824188.00,20005498.53
2020-01-16,4175850.00,350987.00,300.00,5176752.89,5321939.82,5330955.83,1686801.00,18300.00,9.00,3824563.00,20005498.53
2020-01-17,4175850.00,350987.00,16150.00,5169715.16,5321939.82,5330955.83,1686801.00,10880.00,9.00,3808713.00,19998460.81
2020-01-18,4175850.00,350987.00,16150.00,5169715.16,5321939.82,5330955.83,1686801.00,10880.00,9.00,3808713.00,19998460.81
2020-01-19,4175850.00,350987.00,16150.00,5169715.16,5321939.82,5330955.83,1686801.00,10880.00,9.00,3808713.00,19998460.81
2020-01-20,4175850.00,350987.00,16150.00,5169715.16,5321939.82,5330955.83,1686801.00,10880.00,9.00,3808713.00,19998460.81
2020-01-21,4175850.00,350987.00,13381.00,5169715.16,5321939.82,5330955.83,1686801.00,24750.00,9.00,3811482.00,19998460.81
2020-01-22,4145912.00,403941.00,15604.00,5169715.16,5321939.82,5330955.83,1621689.00,31450.00,0.00,3726367.00,19968522.81
2020-01-23,4145912.00,403941.00,12904.00,5169715.16,5321939.82,5330955.83,1621689.00,22550.00,0.00,3729067.00,19968522.81
2020-01-24,4145912.00,403941.00,0.00,5153959.26,5321939.82,5330955.83,1621689.00,28500.00,0.00,3741971.00,19952766.91
2020-01-25,4145912.00,403941.00,0.00,5153959.26,5321939.82,5330955.83,1621689.00,28500.00,0.00,3741971.00,19952766.91
2020-01-26,4145912.00,403941.00,0.00,5153959.26,5321939.82,5330955.83,1621689.00,28500.00,0.00,3741971.00,19952766.91
2020-01-27,4145912.00,403941.00,2.00,5153959.26,5321939.82,5330955.83,1621689.00,26500.00,0.00,3741969.00,19952766.91
2020-01-28,4145912.00,403941.00,2.00,5153959.26,5321939.82,5330955.83,1621689.00,37150.00,0.00,3741969.00,19952766.91
2020-01-29,4151630.00,432061.00,300.00,5153959.26,5321939.82,5330955.83,1616342.00,32475.00,34.00,3719269.00,19958484.91
2020-01-30,4151630.00,432061.00,4140.00,5153959.26,5321939.82,5330955.83,1616342.00,28175.00,34.00,3715429.00,19958484.91
2020-01-31,4151630.00,432061.00,4500.00,5176806.69,5321939.82,5330955.83,1616342.00,28202.00,34.00,3715069.00,19981332.34
2020-02-01,4151630.00,432061.00,4500.00,5176806.69,5390975.12,5330955.83,1616342.00,28202.00,34.00,3715069.00,20050367.64
2020-02-02,4151630.00,432061.00,4500.00,5176806.69,5390975.12,5330955.83,1616342.00,28202.00,34.00,3715069.00,20050367.64
2020-02-03,4151630.00,432061.00,6160.00,5176806.69,5390975.12,5330955.83,1616342.00,38300.00,34.00,3713409.00,20050367.64
2020-02-04,4151630.00,432061.00,2112.00,5176806.69,5390975.12,5330955.83,1616342.00,32350.00,34.00,3717457.00,20050367.64
2020-02-05,4166707.00,413322.00,4112.00,5176806.69,5390975.12,5330955.83,1645016.00,24300.00,0.00,3749273.00,20065444.64
2020-02-06,4166707.00,413322.00,403.00,5176806.69,5390975.12,5330955.83,1645016.00,20900.00,0.00,3752982.00,20065444.64
2020-02-07,4166707.00,413322.00,1100.00,5112445.50,5390975.12,5330955.83,1645016.00,18350.00,0.00,3752285.00,20001083.44
2020-02-08,4166707.00,413322.00,1100.00,5112445.50,5390975.12,5330955.83,1645016.00,18350.00,0.00,3752285.00,20001083.44
2020-02-09,4166707.00,413322.00,1100.00,5112445.50,5390975.12,5330955.83,1645016.00,18350.00,0.00,3752285.00,20001083.44
2020-02-10,4166707.00,413322.00,830.00,5112445.50,5390975.12,5330955.83,1645016.00,17250.00,0.00,3752555.00,20001083.44
2020-02-11,4166707.00,413322.00,228.00,5112445.50,5390975.12,5330955.83,1645016.00,12315.00,0.00,3753157.00,20001083.44
2020-02-12,4182689.00,411237.00,309.00,5112445.50,5390975.12,5330955.83,1675566.00,12300.00,0.00,3771143.00,20017065.44
2020-02-13,4182689.00,411237.00,450.00,5112445.50,5390975.12,5330955.83,1675566.00,17950.00,0.00,3771002.00,20017065.44
2020-02-14,4182689.00,411237.00,0.00,5072355.01,5390975.12,5330955.83,1675566.00,23350.00,0.00,3771452.00,19976974.96
2020-02-15,4182689.00,411237.00,0.00,5072355.01,5390975.12,5330955.83,1675566.00,23350.00,0.00,3771452.00,19976974.96
2020-02-16,4182689.00,411237.00,0.00,5072355.01,5390975.12,5330955.83,1675566.00,23350.00,0.00,3771452.00,19976974.96
2020-02-17,4182689.00,411237.00,0.00,5072355.01,5390975.12,5330955.83,1675566.00,23350.00,0.00,3771452.00,19976974.96
2020-02-18,4182689.00,411237.00,9454.00,5072355.01,5390975.12,5330955.83,1675566.00,27500.00,0.00,3761998.00,19976974.96
2020-02-19,4171570.00,428805.00,95.00,5072355.01,5390975.12,5330955.83,1654118.00,25500.00,5.00,3742670.00,19965855.96
2020-02-20,4171570.00,428805.00,3600.00,5072355.01,5390975.12,5330955.83,1654118.00,20650.00,5.00,3739165.00,19965855.96
2020-02-21,4171570.00,428805.00,4532.00,5089150.74,5390975.12,5330955.83,1654118.00,16350.00,5.00,3738233.00,19982651.68
2020-02-22,4171570.00,428805.00,4532.00,5089150.74,5390975.12,5330955.83,1654118.00,16350.00,5.00,3738233.00,19982651.68
2020-02-23,4171570.00,428805.00,4532.00,5089150.74,5390975.12,5330955.83,1654118.00,16350.00,5.00,3738233.00,19982651.68
2020-02-24,4171570.00,428805.00,592.00,5089150.74,5390975.12,5330955.83,1654118.00,17850.00,5.00,3742173.00,19982651.68
2020-02-25,4171570.00,428805.00,111.00,5089150.74,5390975.12,5330955.83,1654118.00,24510.00,5.00,3742654.00,19982651.68
2020-02-26,4158637.00,439365.00,2300.00,5089150.74,5390975.12,5330955.83,1626469.00,17090.00,13.00,3716972.00,19969718.68
2020-02-27,4158637.00,439365.00,275.00,5089150.74,5390975.12,5330955.83,1626469.00,12540.00,13.00,3718997.00,19969718.68
2020-02-28,4158637.00,439365.00,2187.00,5161506.39,5390975.12,5330955.83,1626469.00,8190.00,13.00,3717085.00,20042074.33
2020-02-29,4158637.00,439365.00,2187.00,5161506.39,5390975.12,5330955.83,1626469.00,8190.00,13.00,3717085.00,20042074.33
2020-03-01,4158637.00,439365.00,2187.00,5161506.39,5590867.55,5330955.83,1626469.00,8190.00,13.00,3717085.00,20241966.77
2020-03-02,4158637.00,439365.00,2525.00,5161506.39,5590867.55,5330955.83,1626469.00,28140.00,13.00,3716747.00,20241966.77
2020-03-03,4158637.00,439365.00,627.00,5161506.39,5590867.55,5330955.83,1626469.00,69558.00,13.00,3718645.00,20241966.77
2020-03-04,4241507.00,374515.00,5025.00,5161506.39,5590867.55,5330955.83,1698855.00,80777.00,1.00,3861967.00,20324836.77
2020-03-05,4241507.00,374515.00,850.00,5161506.39,5590867.55,5330955.83,1698855.00,68107.00,1.00,3866142.00,20324836.77
2020-03-06,4241507.00,374515.00,2930.00,5322436.03,5590867.55,5330955.83,1698855.00,65257.00,1.00,3864062.00,20485766.41
2020-03-07,4241507.00,374515.00,2930.00,5322436.03,5590867.55,5330955.83,1698855.00,65257.00,1.00,3864062.00,20485766.41
2020-03-08,4241507.00,374515.00,2930.00,5322436.03,5590867.55,5330955.83,1698855.00,65257.00,1.00,3864062.00,20485766.41
2020-03-09,4241507.00,374515.00,2504.00,5322436.03,5590867.55,5330955.83,1698855.00,73982.00,1.00,3864488.00,20485766.41
2020-03-10,4241507.00,374515.00,151.00,5322436.03,5590867.55,5330955.83,1698855.00,95225.00,1.00,3866841.00,20485766.41
2020-03-11,4311911.00,380556.00,1325.00,5322436.03,5590867.55,5330955.83,1744525.00,94875.00,11.00,3930030.00,20556170.41
2020-03-12,4311911.00,380556.00,21050.00,5322436.03,5590867.55,5330955.83,1744525.00,73250.00,11.00,3910305.00,20556170.41
2020-03-13,4311911.00,380556.00,15100.00,5205710.88,5590867.55,5330955.83,1744525.00,22750.00,11.00,3916255.00,20439445.26
2020-03-14,4311911.00,380556.00,15100.00,5205710.88,5590867.55,5330955.83,1744525.00,22750.00,11.00,3916255.00,20439445.26
2020-03-15,4311911.00,380556.00,15100.00,5205710.88,5590867.55,5330955.83,1744525.00,22750.00,11.00,3916255.00,20439445.26
2020-03-16,4311911.00,380556.00,1425.00,5205710.88,5590867.55,5330955.83,1744525.00,100800.00,11.00,3929930.00,20439445.26
2020-03-17,4311911.00,380556.00,5700.00,5205710.88,5590867.55,5330955.83,1744525.00,90150.00,11.00,3925655.00,20439445.26
2020-03-18,4668212.00,362576.00,477.00,5205710.88,5590867.55,5330955.83,1895588.00,52025.00,28224.00,4305159.00,20795746.26
2020-03-19,4668212.00,362576.00,1195.00,5205710.88,5590867.55,5330955.83,1895588.00,28740.00,28224.00,4304441.00,20795746.26
2020-03-20,4668212.00,362576.00,12203.00,5263306.61,5590867.55,5330955.83,1895588.00,3550.00,28224.00,4293433.00,20853341.99
2020-03-21,4668212.00,362576.00,12203.00,5263306.61,5590867.55,5330955.83,1895588.00,3550.00,28224.00,4293433.00,20853341.99
2020-03-22,4668212.00,362576.00,12203.00,5263306.61,5590867.55,5330955.83,1895588.00,3550.00,28224.00,4293433.00,20853341.99
2020-03-23,4668212.00,362576.00,26944.00,5263306.61,5590867.55,5330955.83,1895588.00,11500.00,28224.00,4278692.00,20853341.99
2020-03-24,4668212.00,362576.00,41516.00,5263306.61,5590867.55,5330955.83,1895588.00,10500.00,28224.00,4264120.00,20853341.99
2020-03-25,5254278.00,390252.00,97411.00,5263306.61,5590867.55,5330955.83,2186971.00,0.00,50768.00,4766615.00,21439407.99
2020-03-26,5254278.00,390252.00,138480.00,5263306.61,5590867.55,5330955.83,2186971.00,12000.00,50768.00,4725546.00,21439407.99
2020-03-27,5254278.00,390252.00,210794.00,5598825.55,5590867.55,5330955.83,2186971.00,6500.00,50768.00,4653232.00,21774926.94
2020-03-28,5254278.00,390252.00,210794.00,5598825.55,5590867.55,5330955.83,2186971.00,6500.00,50768.00,4653232.00,21774926.94
2020-03-29,5254278.00,390252.00,210794.00,5598825.55,5590867.55,5330955.83,2186971.00,6500.00,50768.00,4653232.00,21774926.94
2020-03-30,5254278.00,390252.00,237497.00,5598825.55,5590867.55,5330955.83,2186971.00,500.00,50768.00,4626529.00,21774926.94
2020-03-31,5254278.00,390252.00,284908.00,5598825.55,5590867.55,5330955.83,2186971.00,325.00,50768.00,4579118.00,21774926.94
2020-04-01,5811607.00,429267.00,207828.00,5598825.55,5782630.55,5330955.83,2533908.00,550.00,43744.00,5174512.00,22524018.93
2020-04-02,5811607.00,429267.00,182627.00,5598825.55,5782630.55,5330955.83,2533908.00,700.00,43744.00,5199713.00,22524018.93
2020-04-03,5811607.00,429267.00,148117.00,5614247.81,5782630.55,5330955.83,2533908.00,200.00,43744.00,5234223.00,22539441.19
2020-04-04,5811607.00,429267.00,148117.00,5614247.81,5782630.55,5330955.83,2533908.00,200.00,43744.00,5234223.00,22539441.19
2020-04-05,5811607.00,429267.00,148117.00,5614247.81,5782630.55,5330955.83,2533908.00,200.00,43744.00,5234223.00,22539441.19
2020-04-06,5811607.00,429267.00,144294.00,5614247.81,5782630.55,5330955.83,2533908.00,12500.00,43744.00,5238046.00,22539441.19
2020-04-07,5811607.00,429267.00,88360.00,5614247.81,5782630.55,5330955.83,2533908.00,10400.00,43744.00,5293980.00,22539441.19
2020-04-08,6083141.00,698578.00,53483.00,5614247.81,5782630.55,5330955.83,2760451.00,6150.00,43449.00,5331080.00,22810975.19
2020-04-09,6083141.00,698578.00,5525.00,5614247.81,5782630.55,5330955.83,2760451.00,6150.00,43449.00,5379038.00,22810975.19
2020-04-10,6083141.00,698578.00,5525.00,5757477.30,5782630.55,5330955.83,2760451.00,6150.00,43449.00,5379038.00,22954204.67
2020-04-11,6083141.00,698578.00,5525.00,5757477.30,5782630.55,5330955.83,2760451.00,6150.00,43449.00,5379038.00,22954204.67
2020-04-12,6083141.00,698578.00,5525.00,5757477.30,5782630.55,5330955.83,2760451.00,6150.00,43449.00,5379038.00,22954204.67
2020-04-13,6083141.00,698578.00,6100.00,5757477.30,5782630.55,5330955.83,2760451.00,21500.00,43449.00,5378463.00,22954204.67
2020-04-14,6083141.00,698578.00,9900.00,5757477.30,5782630.55,5330955.83,2760451.00,19100.00,43449.00,5374663.00,22954204.67
2020-04-15,6367887.00,889815.00,3150.00,5757477.30,5782630.55,5330955.83,2919041.00,19300.00,36284.00,5474922.00,23238950.67
2020-04-16,6367887.00,889815.00,1525.00,5757477.30,5782630.55,5330955.83,2919041.00,22400.00,36284.00,5476547.00,23238950.67
2020-04-17,6367887.00,889815.00,1726.00,5749408.37,5782630.55,5330955.83,2919041.00,9600.00,36284.00,5476346.00,23230881.74
2020-04-18,6367887.00,889815.00,1726.00,5749408.37,5782630.55,5330955.83,2919041.00,9600.00,36284.00,5476346.00,23230881.74
2020-04-19,6367887.00,889815.00,1726.00,5749408.37,5782630.55,5330955.83,2919041.00,9600.00,36284.00,5476346.00,23230881.74
2020-04-20,6367887.00,889815.00,31000.00,5749408.37,5782630.55,5330955.83,2919041.00,5000.00,36284.00,5447072.00,23230881.74
2020-04-21,6367887.00,889815.00,12528.00,5749408.37,5782630.55,5330955.83,2919041.00,0.00,36284.00,5465544.00,23230881.74
2020-04-22,6573136.00,901331.00,10825.00,5749408.37,5782630.55,5330955.83,3103504.00,0.00,33742.00,5660980.00,23436130.74
2020-04-23,6573136.00,901331.00,1450.00,5749408.37,5782630.55,5330955.83,3103504.00,800.00,33742.00,5670355.00,23436130.74
2020-04-24,6573136.00,901331.00,1500.00,5773735.95,5782630.55,5330955.83,3103504.00,1500.00,33742.00,5670305.00,23460458.33
2020-04-25,6573136.00,901331.00,1500.00,5773735.95,5782630.55,5330955.83,3103504.00,1500.00,33742.00,5670305.00,23460458.33
2020-04-26,6573136.00,901331.00,1500.00,5773735.95,5782630.55,5330955.83,3103504.00,1500.00,33742.00,5670305.00,23460458.33
2020-04-27,6573136.00,901331.00,16476.00,5773735.95,5782630.55,5330955.83,3103504.00,0.00,33742.00,5655329.00,23460458.33
2020-04-28,6573136.00,901331.00,7131.00,5773735.95,5782630.55,5330955.83,3103504.00,0.00,33742.00,5664674.00,23460458.33
2020-04-29,6655929.00,997507.00,1450.00,5773735.95,5782630.55,5330955.83,3159142.00,0.00,31759.00,5656972.00,23543251.33
2020-04-30,6655929.00,997507.00,1775.00,5773735.95,5782630.55,5330955.83,3159142.00,2250.00,31759.00,5656647.00,23543251.33
2020-05-01,6655929.00,997507.00,251.00,5933623.36,5981568.00,5330955.83,3159142.00,4000.00,31759.00,5658171.00,23902076.20
2020-05-02,6655929.00,997507.00,251.00,5933623.36,5981568.00,5330955.83,3159142.00,4000.00,31759.00,5658171.00,23902076.20
2020-05-03,6655929.00,997507.00,251.00,5933623.36,5981568.00,5330955.83,3159142.00,4000.00,31759.00,5658171.00,23902076.20
2020-05-04,6655929.00,997507.00,4850.00,5933623.36,5981568.00,5330955.83,3159142.00,6000.00,31759.00,5653572.00,23902076.20
2020-05-05,6655929.00,997507.00,1925.00,5933623.36,5981568.00,5330955.83,3159142.00,6000.00,31759.00,5656497.00,23902076.20
2020-05-06,6721420.00,1127490.00,1175.00,5933623.36,5981568.00,5330955.83,3158938.00,6500.00,26494.00,5592755.00,23967567.20
2020-05-07,6721420.00,1127490.00,982.00,5933623.36,5981568.00,5330955.83,3158938.00,16750.00,26494.00,5592948.00,23967567.20
2020-05-08,6721420.00,1127490.00,680.00,5916516.49,5981568.00,5330955.83,3158938.00,15000.00,26494.00,5593250.00,23950460.32
2020-05-09,6721420.00,1127490.00,680.00,5916516.49,5981568.00,5330955.83,3158938.00,15000.00,26494.00,5593250.00,23950460.32
2020-05-10,6721420.00,1127490.00,680.00,5916516.49,5981568.00,5330955.83,3158938.00,15000.00,26494.00,5593250.00,23950460.32
2020-05-11,6721420.00,1127490.00,123.00,5916516.49,5981568.00,5330955.83,3158938.00,20500.00,26494.00,5593807.00,23950460.32
2020-05-12,6721420.00,1127490.00,825.00,5916516.49,5981568.00,5330955.83,3158938.00,24250.00,26494.00,5593105.00,23950460.32
2020-05-13,6934227.00,1177494.00,13825.00,5916516.49,5981568.00,5330955.83,3156929.00,500.00,24239.00,5742908.00,24163267.32
2020-05-14,6934227.00,1177494.00,133.00,5916516.49,5981568.00,5330955.83,3156929.00,7000.00,24239.00,5756600.00,24163267.32
2020-05-15,6934227.00,1177494.00,1150.00,5954771.51,5981568.00,5330955.83,3156929.00,8500.00,24239.00,5755583.00,24201522.35
2020-05-16,6934227.00,1177494.00,1150.00,5954771.51,5981568.00,5330955.83,3156929.00,8500.00,24239.00,5755583.00,24201522.35
2020-05-17,6934227.00,1177494.00,1150.00,5954771.51,5981568.00,5330955.83,3156929.00,8500.00,24239.00,5755583.00,24201522.35
2020-05-18,6934227.00,1177494.00,578.00,5954771.51,5981568.00,5330955.83,3156929.00,0.00,24239.00,5756155.00,24201522.35
2020-05-19,6934227.00,1177494.00,90.00,5954771.51,5981568.00,5330955.83,3156929.00,0.00,24239.00,5756643.00,24201522.35
2020-05-20,7037258.00,1194410.00,9726.00,5954771.51,5981568.00,5330955.83,3273303.00,0.00,19535.00,5833122.00,24304553.35
2020-05-21,7037258.00,1194410.00,3.00,5954771.51,5981568.00,5330955.83,3273303.00,0.00,19535.00,5842845.00,24304553.35
2020-05-22,7037258.00,1194410.00,1.00,6051917.67,5981568.00,5330955.83,3273303.00,500.00,19535.00,5842847.00,24401699.51
2020-05-23,7037258.00,1194410.00,1.00,6051917.67,5981568.00,5330955.83,3273303.00,500.00,19535.00,5842847.00,24401699.51
2020-05-24,7037258.00,1194410.00,1.00,6051917.67,5981568.00,5330955.83,3273303.00,500.00,19535.00,5842847.00,24401699.51
2020-05-25,7037258.00,1194410.00,1.00,6051917.67,5981568.00,5330955.83,3273303.00,500.00,19535.00,5842847.00,24401699.51
2020-05-26,7037258.00,1194410.00,1.00,6051917.67,5981568.00,5330955.83,3273303.00,11500.00,19535.00,5842847.00,24401699.51
2020-05-27,7097316.00,1310491.00,4326.00,6051917.67,5981568.00,5330955.83,3268144.00,6250.00,18198.00,5782499.00,24461757.51
2020-05-28,7097316.00,1310491.00,0.00,6051917.67,5981568.00,5330955.83,3268144.00,7500.00,18198.00,5786825.00,24461757.51
2020-05-29,7097316.00,1310491.00,1325.00,6215554.95,5981568.00,5330955.83,3268144.00,0.00,18198.00,5785500.00,24625394.78
2020-05-30,7097316.00,1310491.00,1325.00,6215554.95,5981568.00,5330955.83,3268144.00,0.00,18198.00,5785500.00,24625394.78
2020-05-31,7097316.00,1310491.00,1325.00,6215554.95,5981568.00,5330955.83,3268144.00,0.00,18198.00,5785500.00,24625394.78
2020-06-01,7097316.00,1310491.00,0.00,6215554.95,6033341.39,5330955.83,3268144.00,4000.00,18198.00,5786825.00,24677168.17
2020-06-02,7097316.00,1310491.00,2013.00,6215554.95,6033341.39,5330955.83,3268144.00,13750.00,18198.00,5784812.00,24677168.17
2020-06-03,7165217.00,1434823.00,13.00,6215554.95,6033341.39,5330955.83,3237461.00,10750.00,11011.00,5730381.00,24745069.17
2020-06-04,7165217.00,1434823.00,0.00,6215554.95,6033341.39,5330955.83,3237461.00,16500.00,11011.00,5730394.00,24745069.17
2020-06-05,7165217.00,1434823.00,0.00,6388921.20,6033341.39,5330955.83,3237461.00,45000.00,11011.00,5730394.00,24918435.42
2020-06-06,7165217.00,1434823.00,0.00,6388921.20,6033341.39,5330955.83,3237461.00,45000.00,11011.00,5730394.00,24918435.42
2020-06-07,7165217.00,1434823.00,0.00,6388921.20,6033341.39,5330955.83,3237461.00,45000.00,11011.00,5730394.00,24918435.42
2020-06-08,7165217.00,1434823.00,0.00,6388921.20,6033341.39,5330955.83,3237461.00,21500.00,11011.00,5730394.00,24918435.42
2020-06-09,7165217.00,1434823.00,1252.00,6388921.20,6033341.39,5330955.83,3237461.00,22500.00,11011.00,5729142.00,24918435.42
2020-06-10,7168936.00,1506558.00,12.00,6388921.20,6033341.39,5330955.83,3182228.00,19250.00,8427.00,5662366.00,24922154.42
2020-06-11,7168936.00,1506558.00,375.00,6388921.20,6033341.39,5330955.83,3182228.00,10250.00,8427.00,5662003.00,24922154.42
2020-06-12,7168936.00,1506558.00,0.00,6335748.46,6033341.39,5330955.83,3182228.00,18250.00,8427.00,5662378.00,24868981.68
2020-06-13,7168936.00,1506558.00,0.00,6335748.46,6033341.39,5330955.83,3182228.00,18250.00,8427.00,5662378.00,24868981.68
2020-06-14,7168936.00,1506558.00,0.00,6335748.46,6033341.39,5330955.83,3182228.00,18250.00,8427.00,5662378.00,24868981.68
2020-06-15,7168936.00,1506558.00,3.00,6335748.46,6033341.39,5330955.83,3182228.00,14750.00,8427.00,5662375.00,24868981.68
2020-06-16,7168936.00,1506558.00,4000.00,6335748.46,6033341.39,5330955.83,3182228.00,0.00,8427.00,5658378.00,24868981.68
2020-06-17,7094690.00,1560850.00,1.00,6335748.46,6033341.39,5330955.83,3078491.00,24.00,7479.00,5533839.00,24794735.68
2020-06-18,7094690.00,1560850.00,1.00,6335748.46,6033341.39,5330955.83,3078491.00,0.00,7479.00,5533839.00,24794735.68
2020-06-19,7094690.00,1560850.00,1.00,6306543.34,6033341.39,5330955.83,3078491.00,0.00,7479.00,5533839.00,24765530.56
2020-06-20,7094690.00,1560850.00,1.00,6306543.34,6033341.39,5330955.83,3078491.00,0.00,7479.00,5533839.00,24765530.56
